subject_id,ssim,psnr,mae,lpips,emd
sub-stroke0092-00000,0.03686551872841056,9.48221709390674,0.3080344796180725,0.7856728434562683,0.30441111773611595
sub-stroke0092-00001,0.0208147360896314,11.315411878805534,0.2055073082447052,0.4712510406970978,0.20438735558736454
sub-stroke0092-00002,0.058448183346693536,12.74913243633769,0.09391917288303375,0.362825870513916,0.09124474757380341
sub-stroke0092-00003,0.03795411945902568,13.638298090712361,0.09687865525484085,0.3573477864265442,0.07330615531001428
sub-stroke0092-00004,0.05022539922181213,15.18323645540419,0.0799475610256195,0.30993595719337463,0.047465246723923826
sub-stroke0092-00005,0.08204563100663144,18.980812777446985,0.05498430132865906,0.22815632820129395,0.041798910953815493
sub-stroke0092-00006,0.27591063304321944,21.839805598347173,0.0332438163459301,0.20293289422988892,0.028413661693178938
sub-stroke0092-00007,0.28838320094759123,21.867740936740606,0.03412002697587013,0.1511533260345459,0.03161651161457257
sub-stroke0092-00008,0.225032563204929,22.679940432536338,0.03602977469563484,0.10829649120569229,0.03300506123175495
sub-stroke0092-00009,0.1753517954291635,22.04498082873279,0.04273645952343941,0.11541041731834412,0.03888274646802614
sub-stroke0092-00010,0.11063677337732958,22.245898352259243,0.05460618436336517,0.1181977391242981,0.051223756428576905
sub-stroke0092-00011,0.10081480069001182,22.11514070803077,0.06549312174320221,0.12973801791667938,0.06350851686845971
sub-stroke0092-00012,0.11179166847914225,22.292785380335193,0.06463366001844406,0.12523961067199707,0.06118002561513691
sub-stroke0092-00013,0.26643681526800556,25.26026260472912,0.031011786311864853,0.1268145889043808,0.02323841849293018
sub-stroke0092-00014,0.36403443254413836,25.655697248489552,0.026669910177588463,0.1286965310573578,0.01827973091694446
sub-stroke0092-00015,0.41014841023686716,24.5445373833022,0.03161806985735893,0.13429974019527435,0.02156318282451508
sub-stroke0092-00016,0.4276015118456057,22.327053421162518,0.039680395275354385,0.1306183785200119,0.030856862159126308
sub-stroke0092-00017,0.3419724879494087,22.827218147870482,0.04002829268574715,0.11621911823749542,0.02508353541784203
sub-stroke0092-00018,0.1707800762631191,20.86727336684494,0.07432778179645538,0.12833349406719208,0.06247511025885899
sub-stroke0092-00019,0.17895884925994185,18.528792471919143,0.08656970411539078,0.12825359404087067,0.08127471522961827
sub-stroke0092-00020,0.18920567690554152,17.952000162633144,0.09388530254364014,0.13328588008880615,0.09069638927215351
sub-stroke0092-00021,0.21534793458740203,19.174628258083434,0.07560186088085175,0.12996657192707062,0.07072143848979806
sub-stroke0092-00022,0.18888279422667315,17.141679043664638,0.10118469595909119,0.1434348225593567,0.0985231915518412
sub-stroke0092-00023,0.22157500679524272,18.224237808678243,0.07992823421955109,0.12289030104875565,0.07542683017767615
sub-stroke0092-00024,0.3099623827103865,16.964776885711,0.08242642879486084,0.13126961886882782,0.08010649161504801
sub-stroke0092-00025,0.3077770181168498,16.26974155655526,0.09037590026855469,0.12551631033420563,0.08853287351151096
sub-stroke0092-00026,0.2636226481152198,17.556823944105137,0.08423684537410736,0.12547703087329865,0.08236940010110771
sub-stroke0092-00027,0.3111407126008817,16.639381032956543,0.08913353085517883,0.12691786885261536,0.08870090003170361
sub-stroke0092-00028,0.2859737569825462,17.57507187415072,0.08306902647018433,0.1214083731174469,0.08234666168169014
sub-stroke0092-00029,0.2888538320177399,19.04779548242348,0.07018188387155533,0.11394385248422623,0.06731262426232121
sub-stroke0092-00030,0.3509457826373089,18.835697111020764,0.06664124876260757,0.10425686836242676,0.06406375864586522
sub-stroke0092-00031,0.3360669248349825,21.677217886779193,0.048981618136167526,0.09686511754989624,0.042410998495647334
sub-stroke0092-00032,0.328344282550397,20.852985055738593,0.05315157771110535,0.1037796139717102,0.04821370663967883
sub-stroke0092-00033,0.24752303671510456,21.617761088050568,0.056792259216308594,0.09791424125432968,0.04910242584730895
sub-stroke0092-00034,0.23914320975933456,21.437791243239662,0.06123549863696098,0.09697575867176056,0.055202829491875605
sub-stroke0092-00035,0.2459562529150278,21.09442686981739,0.06145504489541054,0.09821426868438721,0.05744611059239446
sub-stroke0092-00036,0.27243312054156615,22.815430970472477,0.048458024859428406,0.08583544939756393,0.04170454472262719
sub-stroke0092-00037,0.4312764868646355,19.30031017520694,0.05922415480017662,0.1011657565832138,0.057714426413816966
sub-stroke0092-00038,0.37355526604645317,18.825029382296744,0.06594280153512955,0.10083252191543579,0.06562829450876251
sub-stroke0092-00039,0.36586812851863715,18.622864615832903,0.06675007939338684,0.10272786766290665,0.06624648474691952
sub-stroke0092-00040,0.3624795457895703,18.588190689112135,0.06570608168840408,0.09293681383132935,0.06499257158138505
sub-stroke0092-00041,0.4674168505684453,25.8542079771046,0.02724585495889187,0.06588177382946014,0.015829288627301707
sub-stroke0092-00042,0.4334993853682629,25.708594335601216,0.027970440685749054,0.07412475347518921,0.021494009555638627
sub-stroke0092-00043,0.40120732208124743,24.554773195121335,0.031625308096408844,0.08160554617643356,0.01954118349203071
sub-stroke0092-00044,0.2933587614776245,19.708067904551786,0.05900813639163971,0.08251718431711197,0.05744156187565608
sub-stroke0092-00045,0.17567210617307666,20.171565185872975,0.06945915520191193,0.08541789650917053,0.06664159471913678
sub-stroke0092-00046,0.15399446154243568,20.300914543440207,0.08083155751228333,0.1038624569773674,0.07744805150109357
sub-stroke0092-00047,0.44609124845616194,22.01815410064457,0.038895852863788605,0.08456547558307648,0.03411368740647447
sub-stroke0092-00048,0.4489926312258312,23.090017844366983,0.03184240311384201,0.07585292309522629,0.017331830338655152
